,log2FoldChange,lfcSE
LONRF1,0.954225273478359,0.0464542954705496
SLC10A3,-0.630941612598662,0.0397635015709092
TMEM187,0.168798713839627,0.155921146621911
HCFC1,-0.402970784742319,0.04952223301238901
CETN2,0.19498950475415497,0.0461121374181185
GABRE,-0.129292551900075,0.0832903270605832
VMA21,-0.8709830289915408,0.0408104063417775
ENOX2,0.0640797734670092,0.0868049048498387
OCRL,0.0713200579311941,0.15459352912671
UBE2A,-0.128839367053245,0.0247479165854333
COL4A5,0.161568434929932,0.0805293339168623
COL4A6,-0.11480895381180199,0.11502348999433501
RBM41,0.110230610812977,0.0956052449019396
BEX4,0.7130023067689821,0.0483663319527645
CHM,0.20677600572973698,0.0699666314660077
ABCB7,-0.176262025302989,0.0455580574515844
JPX,-0.521071621504863,0.0435936260419576
OGT,0.19282001477303098,0.0408568165811732
IL2RG,-1.4622308598694598,0.0770528973753724
PDZD11,-1.20625185194042,0.0394802242840198
MAGED2,1.07794529118104,0.0321490228608389
SMC1A,-0.762479457356955,0.0385918789990942
SLC35A2,-0.359339351299591,0.0591845495637939
FTSJ1,-1.12960939312277,0.0447070271052991
ARAF,-0.5417268041758511,0.0462899867747501
MIR222HG,-0.6322996545681109,0.0523890120416677
ATP6AP2,0.0918913107546456,0.0240437516156682
SMS,-0.482033002160234,0.0405698122158736
MAP7D2,0.10546007693914199,0.342301327323456
CXorf23,0.27546427132088597,0.163391299997716
TXLNG,1.19694399924307,0.0465785170628391
PRPS2,-0.5784054470636201,0.0426410198574841
ARSD,0.0354961637505619,0.082730768920639
ASMTL,0.5185779879197979,0.0448531113652983
UBE3C,-0.28436771428494895,0.0501967131242265
LINC01003,0.17959703097428,0.0950341808539333
GIMAP4,0.10067892570945401,0.0878659509478185
REPIN1,0.762693850419606,0.0492397678602758
PDIA4,-0.8379073800789208,0.031932712398692005
TCAF1,0.319328267242339,0.0513602142840234
TRBC2,-0.9114509631717621,0.0977234206293312
TRBV6-6,-0.0712540233496787,0.5230763512012179
NDUFB2,-0.6055219471086329,0.0206376804904618
KDM7A,-0.627220644743025,0.0485804301375994
PARP12,-0.7769033280935129,0.0542126503231251
TBXAS1,-0.0592720929219537,0.185008549409995
LINC-PINT,1.15666828562809,0.0451514625622282
TNPO3,0.16169137755175197,0.0454805436280382
ATP6V1F,-0.632792055953773,0.0221307346646535
FAM71F2,0.122007495285333,0.513415224693553
RP11-212P7.2,0.18280316176516198,0.16963911153621397
SND1,-0.536509342019353,0.0313346050115844
PTPRZ1,-0.33366485930350503,0.0862886438519977
LSMEM1,0.5647823906586851,0.11367365183733301
DLD,-1.0548959333449301,0.0396581504822253
HBP1,1.4565845461524098,0.0335555703591832
PUS7,-0.325047071241761,0.0539824633703631
PSMC2,-0.429500467713848,0.0340521479699561
POLR2J,0.817012764796226,0.0347501907405274
TSC22D4,0.268676702519287,0.0350647649010862
ZKSCAN1,0.188241152436237,0.0504994245288253
ARPC1A,-0.4494681722687,0.0277237856190592
FAM133B,0.9685242116344259,0.0300249468762835
POR,0.0102919268227996,0.0412226798139987
BAZ1B,-0.12359493802656402,0.0344853425770374
POM121,0.320573977398346,0.0486942892735569
TYW1,0.0408122535431356,0.0590574345448898
TMEM248,-0.12180273997760199,0.0332548817214383
IKZF1,-0.373563084752156,0.0940620863726266
HUS1,-0.0921765833886429,0.0599152814561356
CCM2,-0.784649300472403,0.0434679379053545
SNHG15,0.37285449191562603,0.0253716946758326
MYO1G,-0.255592425715505,0.10096367381386802
TRG-AS1,0.11416800134949699,0.245617771164441
ELMO1,0.599786018736961,0.06892540688570199
NT5C3A,-0.466014479181841,0.038015836874559
AVL9,-0.311873649297093,0.0694150481813478
GARS,-1.25195235270599,0.036196736617066
JAZF1,0.282826885230967,0.05608836238034
CTB-119C2.1,0.10217939362416699,0.28897763632668394
ARL4A,0.8482066054735521,0.0346845125456368
C1GALT1,-0.300378242776087,0.0540465726583942
AIMP2,-1.44894686317645,0.0430087119888443
FSCN1,-0.9124472272587429,0.028759790833183998
CARD11,0.145198040280118,0.318070305986417
BRAT1,-0.15262658449953198,0.0535671846255725
PSMG3,-0.8264767177151701,0.0392225364173744
SUN1,0.7780264750914679,0.0359909621532617
RMND1,-0.169563794338234,0.0790325472321884
NUP43,0.0837801982794086,0.10206847733594401
UTRN,0.9801438811996449,0.0420665934243535
SF3B5,-0.6329081672646569,0.0207348434052515
PHACTR2,0.679074921709259,0.0459978499180315
VTA1,-1.1424451539846001,0.045361599026954004
HECA,1.2572302413161,0.0437882454653219
PDE7B,0.0836080844238684,0.20396089471916798
SLC18B1,0.0570963628515064,0.11316165229026301
MOXD1,-1.6378946615176002,0.0645869506367742
GJA1,0.256669999757052,0.0371842833653921
NUS1,-0.0743524207259681,0.0468281851139891
RPF2,0.0752199856085527,0.0429155255437939
SESN1,0.21154171050254603,0.0570967495963602
C6orf203,-0.4241662727908929,0.072655530353517
AIM1,-1.0588982134901601,0.0426971253731934
ATG5,-0.5518595545688979,0.0404533555423998
UFL1,-0.0916313395005562,0.045069055265266
ZNF292,0.103329986031973,0.0356884235994117
SNX14,0.289371933915328,0.0572543625498245
CEP162,0.21553530392220396,0.110793882840413
CD109,0.420123095829206,0.0520696126735279
SMAP1,-0.519013005319898,0.030785705462285998
LMBRD1,0.106516675634834,0.0413550872960801
FAM83B,-1.02047137709697,0.0587218579934675
TMEM14A,-0.618861089098829,0.0415221584627469
EFHC1,0.185864879024297,0.0528917910437899
TMEM63B,-0.682790600084317,0.0547445677727243
MRPL2,-0.8845310017276541,0.0388602091923447
RRP36,-0.291171024735048,0.0684421798076178
UBR2,-0.00901417909742021,0.0444008354732118
OARD1,0.0121101790457494,0.0456814292072012
BTBD9,0.162419705404138,0.137480598297679
C6orf89,-0.335628674415273,0.0450163766610241
KCTD20,1.04246249342899,0.0429750892430457
ETV7,-0.6526875699065009,0.0776777600724361
MAPK13,-2.07983152142187,0.0441540299619731
SRPK1,-0.7080715018405691,0.0366343579163652
TAF11,0.38537512161994203,0.0452232071695823
RGL2,0.830190242256395,0.0457349811968919
PFDN6,-1.28097941186038,0.033841391308306
B3GALT4,-0.22473135159663,0.096438253921108
RING1,-0.319840858753282,0.0367707724940738
HLA-DQA1,1.00563680969387,0.0818160092484632
HLA-DRA,0.7398877850150691,0.0523949273785441
RNF5,0.963966663278693,0.0318181072846448
FKBPL,0.50052045470769,0.0462492482786042
ATF6B,-0.541399170386956,0.0376391406036039
MRPS18B,-0.678766801604432,0.0324057084086395
PPP1R11,-0.717428197007879,0.036166529542021
GABBR1,0.39558015448675,0.105133091953694
ZSCAN16,0.12585163219692402,0.22007509328341196
HIST1H2BN,0.0657215113456068,0.109223052780602
HIST1H2BK,-0.694412001430984,0.0766651916993239
HMGN4,-1.54015500672478,0.0442992368357051
BTN2A2,0.37602297747122204,0.0949197556212598
HIST1H2BH,-0.3526484538239729,0.162623126844895
HIST1H1D,-2.3996941428524,0.0950629994226025
HIST1H1E,-2.6992052408664304,0.06654107523821799
HIST1H2AC,-0.525035529053367,0.0601656153449175
HIST1H4C,-0.43066102860945,0.0383951592065328
HIST1H1C,-2.1340004243999697,0.0490158420392661
TPMT,-0.5170839717559771,0.0496079851848792
MYLIP,1.48528687840209,0.0301947391023997
RANBP9,0.471549055879266,0.0511913036038473
HIVEP1,0.34946106403144606,0.0492638643193171
SMIM13,0.217194228583312,0.0506901999367275
PAK1IP1,-0.498553244065127,0.0466011564966448
TFAP2A,-1.12324766534872,0.0412516197908883
SLC22A23,0.109229792759691,0.146793175577022
TUBB2A,0.139363543700427,0.0274635608394888
GMDS-AS1,0.265530072633364,0.153482206655298
NSD1,-0.627675546815069,0.0413732838849311
CDHR2,0.0420551661171634,0.43561628943625397
CPEB4,1.4467050089596,0.0503327991427203
UBTD2,0.671631481623358,0.0520243895969342
CCNG1,0.47501854748282896,0.0357163473197407
PTTG1,-1.09666082127145,0.0373688412471621
SLU7,0.7348650375704351,0.0401720942942045
DCTN4,-0.364866603064261,0.0489247512387425
RNF14,0.23463372525271603,0.070384869368782
HDAC3,-0.140220082598905,0.0384564998659824
DIAPH1,-0.229429914779501,0.0334367106560958
ZMAT2,-0.563521782577205,0.0311059738129133
PFDN1,-0.555444018249857,0.0343423736011668
DNAJC18,0.363985400261942,0.122157805943547
PAIP2,0.03014616126715,0.0234186264733758
PPP2CA,0.542857254317503,0.0256770782239168
HSD17B4,-0.34728975116337896,0.039339947452279
PJA2,0.352199191560923,0.036663874882042
PPIP5K2,0.19578925825676502,0.0488402378610955
FAM174A,-0.822670202154673,0.0408402769306441
ERAP2,-1.44735179016878,0.0453212807372999
TTC37,0.195282611144043,0.0450400491021838
MCTP1,2.35224649752886,0.102934347314343
XRCC4,-0.0378131160386187,0.106427678972336
SSBP2,0.653368538418213,0.0403763413340817
POLK,0.35402558010277296,0.0584741600144348
UTP15,-0.252491390382975,0.0744095036011635
FCHO2,0.231893629150751,0.0564032252183872
MCCC2,-0.667539745031817,0.055447018830778
ERBB2IP,0.419780489006815,0.0441332566163519
PELO,0.374543343817202,0.0458772923560881
NNT,-0.0909469758562868,0.0707529765795853
GHR,0.22197989104543303,0.19583775822970498
C5orf51,-0.48430948202924995,0.0686234635934046
PTGER4,0.819414481184977,0.0466493692531687
FYB,-1.9582787517588898,0.0801035894622243
WDR70,0.24880175451402303,0.0504717395383821
IL7R,-0.402027104563281,0.106994213452502
BRIX1,-0.351204112735899,0.0358889410781315
MYO10,-0.0420145305200265,0.0411040192229656
FAM134B,0.00864661504921091,0.0882454750874246
ZNF622,0.66820722516791,0.0398008548521588
DAP,-0.267088450978421,0.0359911385529622
MARCH6,1.22182617435763,0.0384580874264431
FRG1,0.238935345922049,0.0323155940764146
UFSP2,-0.0484896334565249,0.0449868635207983
PRIMPOL,0.16043562395607502,0.114172144313018
FBXO8,0.0903986758444843,0.0621191019918696
CLCN3,-0.320519309061209,0.0522703391547875
ETFDH,0.18417124781690697,0.0460344372226002
SH3D19,-0.0641849978688433,0.0505917140208502
LSM6,-1.1887925506972299,0.0354074307650322
NOCT,0.008806527052807071,0.0665910411423979
C4orf33,0.487203505248602,0.0582111935853173
ANKRD50,0.5514325771630041,0.0520004140412985
TIFA,1.04218026817326,0.0550557938667435
HADH,-1.6404323816071102,0.0411615985402362
TET2,0.0937762805411322,0.055034438447983
CISD2,-0.8112660904604879,0.0375059127938313
DNAJB14,0.39793194291323297,0.0415195882638222
SMARCAD1,-0.25220655685721105,0.0823629340424778
C4orf36,0.18116471465386896,0.121988190543533
RASGEF1B,0.737430186185608,0.0625678351663715
CNOT6L,1.11318030958269,0.046410429933741
SDAD1,-0.801107514259593,0.0431438243788044
USO1,-0.500380437602974,0.0356136518148412
RCHY1,0.3861229643945979,0.0495841817798292
DCK,-0.18871006027948398,0.0477545486512037
UBA6,-0.7710364843890409,0.0415140513908595
HOPX,-0.5388132472344199,0.0322828781777454
SRP72,-0.252297169260321,0.0259062999419192
NMU,-1.8075227394369098,0.0653590043669071
TMEM165,0.0048673933919173105,0.0223197743658719
SRD5A3,-1.28205911802103,0.052819830124775
FIP1L1,-0.17076287435849302,0.0388306557559051
SGCB,0.532903544168859,0.0513488230908495
DCUN1D4,0.584687807279717,0.0587433839257637
FRYL,0.33358970961589696,0.0470835590843738
SLC30A9,-0.47194756825335493,0.045070879592113
WDR19,0.20470318113033303,0.15429812164803
ARAP2,-0.876908114906442,0.0538242936751145
MED28,-0.0697898264547412,0.0322329391217996
RAB28,-0.00295520071456733,0.052360812735043
MRFAP1L1,-0.48863731983464004,0.0426381601411361
MRFAP1,0.19788107403159902,0.0201301195743847
LRPAP1,-0.36407217107067497,0.0252582339429828
NOP14,-1.1143825354436698,0.0436928611343902
MFSD10,-0.700177339988376,0.0341888299611011
ADD1,0.434906419443369,0.035254580229801005
RNF4,-0.27407096248948803,0.0442251960362708
WHSC1,-0.7234133608161228,0.056688241382574
MAEA,-0.654916223957553,0.0423522209193183
NCBP2,-0.10038004508608502,0.037223291500403995
XXYLT1,-0.6351055890102509,0.0575791107337398
P3H2,-1.0998104793315902,0.0686577566880122
TPRG1,0.11741785964416002,0.115758295083724
BCL6,1.45904185045043,0.0408368381404845
MAP3K13,-0.14837978762591,0.0355047129934882
LAMP3,-1.09535375232592,0.11345357558300098
DNAJC19,-0.334154367071212,0.0294822479981177
TTC14,0.18396081606737197,0.0482144516409458
TNIK,-0.139613611936534,0.137024169487118
MLF1,0.89311757140109,0.0499149517247532
SLC33A1,0.276330318828889,0.0651348047319372
MBNL1,0.268258642390357,0.0248683650826066
GPR87,-1.21569338743895,0.0634912722190293
SELT,-0.324638418612101,0.026362819702337004
EIF2A,-0.0012608413646797,0.0239042478953837
TSC22D2,1.5325000602008403,0.0403410950202536
SLC9A9,-0.232602009338209,0.0745883438265
TFDP2,0.305647579035293,0.0430418804644119
ARMC8,-0.21446099263938898,0.0432641349509771
IL20RB,-0.5026860147528379,0.0561231297508621
NCK1,-0.0775493042357187,0.0341965821279491
NPHP3,0.47980131300693296,0.0904325554117298
ATP2C1,0.102859869418511,0.0440768558954008
HMCES,-0.0802199282282298,0.037905300418155
RPN1,-0.5074383475362729,0.0267983466029413
EEFSEC,-0.490447062390949,0.0558182934303267
DTX3L,-0.456382321284231,0.0649583495658494
PARP9,-1.72052583947896,0.0459698318614564
RABL3,-0.13488455749972,0.10509433835592401
CBLB,0.3080676471763689,0.0576695479418802
TOMM70A,-0.759194050026868,0.0435752052933663
CLDND1,1.30404396116527,0.0375233297093015
MINA,-0.545601600775911,0.0523727521192437
GBE1,0.707485332356152,0.0520276873060547
ROBO1,-0.535870280619929,0.0512532184797615
PPP4R2,0.234402962632193,0.0301181610214597
ARL6IP5,0.0333203098625869,0.0258889025824733
FLNB,-0.909110836719496,0.0429816034503916
DENND6A,0.0209751777175268,0.0759511656766473
ARHGEF3,0.30597777460139397,0.0603000643805959
FAM208A,0.0102656380006415,0.0474963720507609
GLT8D1,0.0654840992775697,0.0463341440964881
PHF7,-0.113458977170968,0.09569914825102901
TEX264,-0.9807143508085309,0.0349338564999075
RBM5,0.877559611024092,0.0428642932119369
RBM6,0.6776026122764529,0.0394289723089082
IMPDH2,-0.587100537613045,0.0225016609312729
COL7A1,-0.831746512411571,0.0629358384116029
MAP4,-0.108083833685714,0.0242435903120997
SCAP,-0.0775870092030783,0.0469415607522206
KIF9,-0.774059223753541,0.0520772465134841
CTNNB1,0.569568525830855,0.0298622296300748
ACAA1,-0.459809775736393,0.0349665343276229
TGFBR2,0.761721446860855,0.0540717287946656
CMC1,-0.546465727039894,0.0436045628285614
CHCHD4,-0.6059843797054261,0.0769428413890276
EMC3,-0.43677076222035793,0.0313815492386931
CRELD1,0.45919517381488706,0.0657303064595999
RPUSD3,-1.01733446108511,0.0550506268840692
RAD18,-0.18835061772085102,0.11152270803971902
ARL8B,-0.33140814624914805,0.0345340058786058
TRNT1,-0.561384270958183,0.0570298657714067
ING5,-0.0236993633925184,0.062781769724503
BOK,-0.25673571105070697,0.0669665020577176
SEPT2,0.0862432234654284,0.0221099915936037
GPC1,-0.49145893164953997,0.0436259151294259
INPP5D,0.163259248741626,0.12045866747860001
NGEF,-0.42319904036619393,0.10485000969009099
SP100,0.0889261575736757,0.0294135503776663
SLC16A14,-0.140635534839757,0.134614579451824
DOCK10,-0.0751455093797089,0.0664562286992047
PLCD4,0.0963245686250143,0.268476879046785
USP37,1.00698187473319,0.0632650668631475
TMBIM1,-0.49106853909870096,0.0249796321912084
SMARCAL1,0.0765290301276952,0.129180713352017
CTLA4,-0.383990487954731,0.203251261050215
NOP58,-0.219554766765422,0.0265112037449592
SUMO1,-0.19725021452114197,0.0213769439410548
ALS2,0.0908347720074298,0.152525669573849
CASP10,0.33397298013449295,0.0994206034566891
FAM126B,0.600370754648814,0.0482208867618805
CLK1,0.7740673818048729,0.025720863719679
NABP1,-0.237168508832332,0.0385447554538735
PMS1,-0.13544604236275,0.066478170639848
SLC40A1,0.697670707963993,0.07462244074870099
AGPS,-0.0680947211118348,0.0611680911478264
ATF2,1.2322846830941498,0.0452995810903861
SP3,0.5211244230377571,0.0393624201174294
CDCA7,-1.86792635662481,0.0712272991047441
AC013461.1,0.554191638280222,0.033872654349268
ITGA6,-0.19437896188439102,0.0461611366848564
COBLL1,0.133260490631903,0.0453208879203417
IFIH1,-0.527735266890919,0.0615960823409654
PSMD14,-0.876111503007275,0.0351052332333111
TANC1,0.23602083930146198,0.0452361787220835
DAPL1,-0.9802386334380441,0.0433606996106655
GPD2,0.125759248968355,0.0812247446297698
EPC2,0.5812678701123379,0.0704238314618726
ACVR2A,0.319409805436122,0.0626204259031179
IWS1,-0.470843057172552,0.0444691271415929
BIN1,0.20218163074682702,0.0531462441455626
PTPN4,0.0128174045372408,0.0721167639876523
TMEM37,-0.0005864384762503,0.12543293436257902
CCDC93,0.25471358813088396,0.048180689214257
ACTR3,-0.45983911760183704,0.0218562260762559
TTL,0.03663671804567,0.0759464038081658
LINC00116,-1.44033874003013,0.0348338793821746
LIMS1,0.717497528680646,0.0332584202951774
GCC2,0.298219353988818,0.0439126242264024
UXS1,0.352247377680447,0.0487593130700493
RP11-332H14.2,0.0570265435977401,0.16708854379115698
RNF149,-0.5312763876997829,0.026559473532486
PDCL3,-0.326067607149317,0.0310864767926805
REV1,-0.0304967650552012,0.0431398495894216
ANKRD36,0.542342795629179,0.058504288939338
ANKRD39,-0.699449176107223,0.052684650485128
TMEM127,0.12387964037896498,0.0574016143815582
ANKRD36C,0.812067546988347,0.0539791196058336
RP11-1399P15.1,0.11953568612741901,0.50125552719419
KDM3A,0.6307791223930289,0.0462514669996473
MRPL35,-1.2443840484414,0.0507429175268874
VAMP8,-0.9404828335115659,0.0296349906288397
RETSAT,-0.0807400587094525,0.0591844563130063
KCMF1,0.223887411914291,0.0415993108519778
GCFC2,-0.0032330765231584103,0.0505085574393133
PCGF1,-0.735379129074496,0.0497993599542672
MOB1A,-0.16708826099748902,0.026777558866166003
TPRKB,-0.819706802249984,0.0317431041141477
EXOC6B,-0.052265850455035,0.0522686743764587
ZNF638,-0.19331343164311302,0.0392767646864287
MPHOSPH10,0.0393942267472577,0.036422556189766
SNRNP27,0.028593735456677996,0.0424296520855636
ANXA4,-0.24813414655989902,0.0272331430651211
AAK1,1.25705290830589,0.0416462172758824
C1D,-0.5031990416817079,0.0353675667644871
ETAA1,-0.0263466201737177,0.14860927617446804
UGP2,0.6388272203050429,0.0291591188691969
BCL11A,-0.264499869500212,0.0617136394829747
FBXO11,1.12154055108861,0.0428054670139051
RMDN2,0.0987728630906306,0.15550989445000798
FEZ2,0.0155049352119488,0.0400393682921805
YIPF4,-0.28467660334970196,0.0383785664821487
NRBP1,-0.262199810219226,0.0278462534640537
GTF3C2,-0.34569667023737294,0.0613727912031085
TMEM214,-0.44360624621235,0.0517498796241273
ASXL2,0.192469378766355,0.0482301589204207
ATAD2B,-0.320609788605368,0.0617078579379203
GEN1,-0.25693567845769605,0.121384734585077
NBAS,-1.7757776207693898,0.0610408452541888
YWHAQ,-0.7375618740616591,0.0201607540432374
SH3YL1,-1.00112003651271,0.0374185885192939
FAM110C,-1.4881064437709701,0.0781994207440844
HNRNPU-AS1,0.7712274846935971,0.0475907286824296
SDCCAG8,-0.32192493908077097,0.0444103100191771
FH,-1.22105502428998,0.0381699168922797
CHRM3-AS2,0.0830137597191224,0.4387981715482
COA6,-1.41250808243518,0.0366248199996952
ARV1,-0.70381773622668,0.0565095928863196
GALNT2,0.102976143251806,0.0556226069964696
IBA57,-0.0534093623519245,0.10026905128763801
JMJD4,-0.24913750998282802,0.0999831866364512
ITPKB,1.68832331069778,0.0594281962581096
LIN9,-0.0035791839064735,0.18700678759463102
RCOR3,0.184386052820193,0.0522955871063912
SERTAD4-AS1,0.7447118026231259,0.068720520823348
YOD1,0.319457368222355,0.0860262218912849
C1orf116,-0.331159201636937,0.107956364420053
RAB7B,-0.644234382080857,0.0686067886690096
SNRPE,0.0832387957050956,0.0218216329936064
RNPEP,-1.07666010766723,0.0377426383738237
NAV1,-0.643709588852292,0.0538520391131379
NEK7,0.531964783660406,0.0448613104289876
C1orf53,-0.19087792153032698,0.180417932144903
