Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
EPHA-mediated growth cone collapse ,0.2854870964957397,1.2215709589768617,0.8731466227347611,0.8811523008632316,30,28,ILMN_1781155;ILMN_1691466;ILMN_1699354;ILMN_1659099;ILMN_1778253;ILMN_1809613;ILMN_2087702;ILMN_1672022;ILMN_1782076;ILMN_1684256;ILMN_1664265;ILMN_1701009;ILMN_1685616;ILMN_2326071;ILMN_1803637;ILMN_1668022;ILMN_1804461;ILMN_1808768;ILMN_1665696;ILMN_1719531;ILMN_1654016;ILMN_1675062;ILMN_1781290;ILMN_2340599;ILMN_1711328;ILMN_2368834;ILMN_1815154;ILMN_2371053,ILMN_1781155;ILMN_1691466;ILMN_1699354;ILMN_1659099
Defective LARGE causes MDDGA6 and MDDGB6 ,-0.9306790705301515,-2.450921271513298,0.12573673870333987,0.8818171244172367,1,1,ILMN_1715384,ILMN_1715384
Lipid particle organization ,-0.6054502424406127,-2.430353008785289,0.37777777777777777,0.8818780113788198,6,5,ILMN_2338593;ILMN_2204576;ILMN_2390318;ILMN_1779597;ILMN_1764557,ILMN_2390318;ILMN_1779597;ILMN_1764557
Formation of Incision Complex in GG-NER ,-0.3243309784056635,-2.3763201538128302,0.48166259168704156,0.8820092234473567,50,42,ILMN_1770515;ILMN_1751571;ILMN_2354237;ILMN_1786016;ILMN_1725642;ILMN_1738150;ILMN_1666670;ILMN_2379835;ILMN_1725666;ILMN_1748105;ILMN_2048326;ILMN_1740216;ILMN_1800308;ILMN_1793651;ILMN_1722662;ILMN_1716895;ILMN_1795719;ILMN_1782977;ILMN_1725529;ILMN_2331501;ILMN_1726693;ILMN_2083243;ILMN_1691535;ILMN_2380453;ILMN_1662772;ILMN_1691485;ILMN_2192394;ILMN_1660817;ILMN_1760209;ILMN_2191428;ILMN_1780598;ILMN_1753582;ILMN_1815859;ILMN_1695792;ILMN_1787591;ILMN_1795495;ILMN_1739497;ILMN_1814966;ILMN_1778917;ILMN_1695645;ILMN_1742250;ILMN_1790807,ILMN_2191428;ILMN_1780598;ILMN_1753582;ILMN_1815859;ILMN_1695792;ILMN_1787591;ILMN_1795495;ILMN_1739497;ILMN_1814966;ILMN_1778917;ILMN_1695645;ILMN_1742250;ILMN_1790807
"Synthesis And Processing Of GAG, GAGPOL Polyproteins ",-0.4207282287310747,-2.4096870791083953,0.4560975609756098,0.8820815681549075,14,13,ILMN_1710427;ILMN_2062620;ILMN_2048326;ILMN_1702568;ILMN_1782977;ILMN_2331501;ILMN_1711139;ILMN_1790797;ILMN_1807596;ILMN_2191428;ILMN_1789233;ILMN_2121207;ILMN_1692865,ILMN_1789233;ILMN_2121207;ILMN_1692865
Biotin transport and metabolism ,-0.4845572184937317,-2.381217399809222,0.47836538461538464,0.8823157566191397,11,8,ILMN_1760174;ILMN_1741054;ILMN_2340347;ILMN_1772123;ILMN_1714384;ILMN_1761010;ILMN_1792669;ILMN_1699728,ILMN_1772123;ILMN_1714384;ILMN_1761010;ILMN_1792669;ILMN_1699728
Activation of PUMA and translocation to mitochondria ,0.3620474827063578,1.2189722844524453,0.8503649635036497,0.8827390988882086,8,7,ILMN_1661717;ILMN_1779706;ILMN_1793671;ILMN_2051469;ILMN_1778188;ILMN_1779356;ILMN_1748831,ILMN_1661717;ILMN_1779706;ILMN_1793671;ILMN_2051469
Defective B3GAT3 causes JDSSDHD ,-0.3790017308765303,-2.3832823025491368,0.5373134328358209,0.8827620656065904,19,19,ILMN_1651642;ILMN_1688184;ILMN_1732154;ILMN_1683211;ILMN_1805216;ILMN_2210581;ILMN_1688886;ILMN_1753523;ILMN_1815308;ILMN_1666894;ILMN_2234605;ILMN_1784553;ILMN_2051972;ILMN_1787548;ILMN_1687301;ILMN_1663042;ILMN_2206746;ILMN_1801516;ILMN_1789502,ILMN_2051972;ILMN_1787548;ILMN_1687301;ILMN_1663042;ILMN_2206746;ILMN_1801516;ILMN_1789502
The phototransduction cascade ,-0.32210135045255917,-2.377867014047369,0.6089238845144357,0.8828963452452202,34,30,ILMN_1733421;ILMN_1786353;ILMN_1785795;ILMN_1771800;ILMN_1675172;ILMN_2091100;ILMN_1718299;ILMN_2062620;ILMN_1670420;ILMN_1746494;ILMN_1750901;ILMN_2195319;ILMN_1778242;ILMN_1712348;ILMN_2216438;ILMN_1738099;ILMN_2389984;ILMN_1787360;ILMN_1767827;ILMN_1723686;ILMN_1762678;ILMN_1795842;ILMN_1758619;ILMN_1652017;ILMN_1760320;ILMN_1736453;ILMN_2405400;ILMN_1728517;ILMN_1747395;ILMN_1655974,ILMN_1736453;ILMN_2405400;ILMN_1728517;ILMN_1747395;ILMN_1655974
Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR) ,-0.9194500225403117,-2.4343619870396442,0.1450980392156863,0.8829221668662963,1,1,ILMN_1813335,ILMN_1813335
VEGFR2 mediated vascular permeability ,0.3013997025712439,1.2173504764111278,0.8267090620031796,0.8835167981528674,27,26,ILMN_1717334;ILMN_1775224;ILMN_2373515;ILMN_1787815;ILMN_2409754;ILMN_1691526;ILMN_2325610;ILMN_1778242;ILMN_1743358;ILMN_1748661;ILMN_1712687;ILMN_2290068;ILMN_1743347;ILMN_1794781;ILMN_1767365;ILMN_1705828;ILMN_1769031;ILMN_1757350;ILMN_2359789;ILMN_2366864;ILMN_1687583;ILMN_1810554;ILMN_1696806;ILMN_1719236;ILMN_1789240;ILMN_1682120,ILMN_1717334;ILMN_1775224;ILMN_2373515;ILMN_1787815;ILMN_2409754
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) ,-0.2924528658013689,-2.3651179275403087,0.638961038961039,0.8874381249831562,54,53,ILMN_1775759;ILMN_1679798;ILMN_2410713;ILMN_1767135;ILMN_2131381;ILMN_1778236;ILMN_1787815;ILMN_2091412;ILMN_1763347;ILMN_1728071;ILMN_1812517;ILMN_1797030;ILMN_1742521;ILMN_2095633;ILMN_1712774;ILMN_1740871;ILMN_1781390;ILMN_1713823;ILMN_1723227;ILMN_1731688;ILMN_1696488;ILMN_2398261;ILMN_1699735;ILMN_1687896;ILMN_1764605;ILMN_1760909;ILMN_1705396;ILMN_1677456;ILMN_1892050;ILMN_1666910;ILMN_1701967;ILMN_1665964;ILMN_1743347;ILMN_2105919;ILMN_1682270;ILMN_1785564;ILMN_2083469;ILMN_1699798;ILMN_1703222;ILMN_1689057;ILMN_2352077;ILMN_1715832;ILMN_1810554;ILMN_2153061;ILMN_1699867;ILMN_2110110;ILMN_1682120;ILMN_1726565;ILMN_1723123;ILMN_1766363;ILMN_1723847;ILMN_1759232;ILMN_1744023,ILMN_2083469;ILMN_1699798;ILMN_1703222;ILMN_1689057;ILMN_2352077;ILMN_1715832;ILMN_1810554;ILMN_2153061;ILMN_1699867;ILMN_2110110;ILMN_1682120;ILMN_1726565;ILMN_1723123;ILMN_1766363;ILMN_1723847;ILMN_1759232;ILMN_1744023
NOTCH3 Activation and Transmission of Signal to the Nucleus ,-0.3767132214774705,-2.366450206161817,0.4963680387409201,0.8885212864234975,25,22,ILMN_1669424;ILMN_1696521;ILMN_2048326;ILMN_2399523;ILMN_1782977;ILMN_2331501;ILMN_1718946;ILMN_1690174;ILMN_1759173;ILMN_1658472;ILMN_1690733;ILMN_1809193;ILMN_1658926;ILMN_2385178;ILMN_1669718;ILMN_2191428;ILMN_1788832;ILMN_1743373;ILMN_1691376;ILMN_1735180;ILMN_1714417;ILMN_1767816,ILMN_1669718;ILMN_2191428;ILMN_1788832;ILMN_1743373;ILMN_1691376;ILMN_1735180;ILMN_1714417;ILMN_1767816
Insulin receptor signalling cascade ,0.2634661114582304,1.2053331683573436,0.8724727838258165,0.8893655112831805,54,53,ILMN_1775759;ILMN_1679798;ILMN_2410713;ILMN_1767135;ILMN_2131381;ILMN_1778236;ILMN_1787815;ILMN_2091412;ILMN_1763347;ILMN_1728071;ILMN_1812517;ILMN_1797030;ILMN_1742521;ILMN_2095633;ILMN_1740871;ILMN_1666966;ILMN_1781390;ILMN_1713823;ILMN_1706677;ILMN_1723227;ILMN_1731688;ILMN_1696488;ILMN_2340919;ILMN_1670918;ILMN_2398261;ILMN_1699735;ILMN_1687896;ILMN_1764605;ILMN_1760909;ILMN_1705396;ILMN_1677456;ILMN_1892050;ILMN_1666910;ILMN_1701967;ILMN_1743347;ILMN_2105919;ILMN_1682270;ILMN_1785564;ILMN_2083469;ILMN_1699798;ILMN_1703222;ILMN_1689057;ILMN_2352077;ILMN_1715832;ILMN_1810554;ILMN_2153061;ILMN_2110110;ILMN_1682120;ILMN_1726565;ILMN_1723123;ILMN_1766363;ILMN_1667260;ILMN_1759232,ILMN_1775759;ILMN_1679798;ILMN_2410713;ILMN_1767135;ILMN_2131381;ILMN_1778236;ILMN_1787815;ILMN_2091412;ILMN_1763347;ILMN_1728071;ILMN_1812517
Transmission across Chemical Synapses ,0.26488872436858607,1.2076221338473991,0.6478149100257069,0.8894112354079419,286,261,ILMN_1721868;ILMN_1786834;ILMN_1742167;ILMN_2148819;ILMN_1660718;ILMN_1775759;ILMN_1655935;ILMN_1791726;ILMN_1654773;ILMN_1671237;ILMN_1716563;ILMN_1784300;ILMN_1674390;ILMN_2371079;ILMN_1788538;ILMN_1908923;ILMN_1771800;ILMN_1683415;ILMN_1691855;ILMN_1682459;ILMN_1806294;ILMN_1699598;ILMN_1678841;ILMN_1696003;ILMN_1724066;ILMN_1702636;ILMN_2359601;ILMN_1742044;ILMN_1804357;ILMN_1798700;ILMN_1733155;ILMN_1797531;ILMN_1810691;ILMN_1676893;ILMN_1780334;ILMN_2091100;ILMN_1809957;ILMN_1789642;ILMN_1800164;ILMN_1663444;ILMN_2333219;ILMN_1705686;ILMN_1716754;ILMN_1664047;ILMN_2321301;ILMN_1760160;ILMN_1690818;ILMN_1780769;ILMN_1808272;ILMN_1737252;ILMN_2215730;ILMN_1810941;ILMN_1725808;ILMN_2171471;ILMN_2129545;ILMN_1746027;ILMN_1807925;ILMN_1693269;ILMN_1758400;ILMN_2391512;ILMN_1706176;ILMN_1728071;ILMN_1715742;ILMN_1703346;ILMN_2322100;ILMN_2413084;ILMN_1788786;ILMN_1708508;ILMN_1815306;ILMN_1778253;ILMN_1710280;ILMN_1779370;ILMN_1760431;ILMN_2382758;ILMN_1794200;ILMN_1660608;ILMN_1651799;ILMN_1788789;ILMN_1701854;ILMN_1654422;ILMN_1658928;ILMN_1675984;ILMN_1676215;ILMN_1739275;ILMN_1753975;ILMN_1800262;ILMN_2240923;ILMN_1768758;ILMN_2188722;ILMN_2180171;ILMN_2372398;ILMN_1652003;ILMN_1739812;ILMN_1808368;ILMN_2354287;ILMN_2396903;ILMN_1715551;ILMN_1778242;ILMN_1699854;ILMN_1659678;ILMN_1706677;ILMN_1680874;ILMN_1764797;ILMN_1729857;ILMN_1661355;ILMN_1740555;ILMN_1786195;ILMN_1767168;ILMN_1712348;ILMN_1736045;ILMN_2137312;ILMN_1770629;ILMN_1708432;ILMN_1805376;ILMN_1714041;ILMN_1697512;ILMN_1684534;ILMN_1693827;ILMN_1701958;ILMN_1691849;ILMN_2277077;ILMN_1700759;ILMN_1698849;ILMN_1754440;ILMN_1814208;ILMN_1704629;ILMN_1793523;ILMN_1800179;ILMN_1802633;ILMN_1707710;ILMN_1810657;ILMN_1793659;ILMN_1756694;ILMN_1676624;ILMN_1663096;ILMN_1653728;ILMN_1666445;ILMN_1702149;ILMN_2106874;ILMN_1685164;ILMN_1803318;ILMN_1781060;ILMN_1700949;ILMN_1755369;ILMN_1810593;ILMN_1784633;ILMN_2177928;ILMN_1801408;ILMN_2251452;ILMN_1728501;ILMN_2413964;ILMN_2305843;ILMN_1798046;ILMN_1762210;ILMN_1676870;ILMN_2159730;ILMN_1895745;ILMN_1659086;ILMN_1783889;ILMN_1782043;ILMN_2396697;ILMN_1728301;ILMN_1684945;ILMN_2115336;ILMN_1740655;ILMN_1798577;ILMN_1778277;ILMN_2340815;ILMN_1779386;ILMN_1783837;ILMN_1736218;ILMN_1769492;ILMN_1730256;ILMN_1666625;ILMN_1708159;ILMN_1744191;ILMN_1762410;ILMN_1708588;ILMN_1803748;ILMN_2059535;ILMN_1806147;ILMN_1807968;ILMN_1684850;ILMN_1771523;ILMN_2203299;ILMN_2227790;ILMN_1838187;ILMN_2176592;ILMN_1811515;ILMN_2154157;ILMN_1680687;ILMN_2110751;ILMN_2182656;ILMN_2093203;ILMN_1743021;ILMN_1699798;ILMN_1668778;ILMN_2359789;ILMN_1806293;ILMN_1670385;ILMN_1751984;ILMN_1803779;ILMN_1799073;ILMN_1677635;ILMN_1785380;ILMN_1773114;ILMN_2178994;ILMN_1786021;ILMN_1679595;ILMN_2195482;ILMN_1760320;ILMN_1775762;ILMN_2038775;ILMN_2140990;ILMN_1810554;ILMN_1809291;ILMN_2315208;ILMN_1681888;ILMN_1753377;ILMN_2304289;ILMN_2406106;ILMN_1856009;ILMN_2070003;ILMN_1793859;ILMN_2215640;ILMN_1754076;ILMN_1782419;ILMN_1728107;ILMN_1769911;ILMN_2395375;ILMN_1768595;ILMN_2148944;ILMN_1814856;ILMN_1669747;ILMN_1702501;ILMN_1667260;ILMN_1663640;ILMN_1679482;ILMN_1660372;ILMN_1681998;ILMN_1812859;ILMN_1652464;ILMN_1756578;ILMN_1769810;ILMN_1670117;ILMN_1673380;ILMN_1677439;ILMN_1683694;ILMN_1742073;ILMN_1658917;ILMN_1711049;ILMN_2311674;ILMN_1653496;ILMN_1801703;ILMN_1713491;ILMN_1669631;ILMN_2185339;ILMN_1793522;ILMN_1654287;ILMN_1727080;ILMN_2310814,ILMN_1721868;ILMN_1786834;ILMN_1742167;ILMN_2148819;ILMN_1660718;ILMN_1775759;ILMN_1655935;ILMN_1791726;ILMN_1654773;ILMN_1671237;ILMN_1716563;ILMN_1784300;ILMN_1674390;ILMN_2371079;ILMN_1788538;ILMN_1908923;ILMN_1771800;ILMN_1683415;ILMN_1691855;ILMN_1682459;ILMN_1806294;ILMN_1699598;ILMN_1678841;ILMN_1696003;ILMN_1724066;ILMN_1702636;ILMN_2359601;ILMN_1742044;ILMN_1804357;ILMN_1798700;ILMN_1733155;ILMN_1797531;ILMN_1810691;ILMN_1676893;ILMN_1780334;ILMN_2091100;ILMN_1809957;ILMN_1789642;ILMN_1800164;ILMN_1663444;ILMN_2333219;ILMN_1705686;ILMN_1716754;ILMN_1664047;ILMN_2321301;ILMN_1760160;ILMN_1690818;ILMN_1780769;ILMN_1808272;ILMN_1737252;ILMN_2215730;ILMN_1810941;ILMN_1725808;ILMN_2171471;ILMN_2129545;ILMN_1746027;ILMN_1807925;ILMN_1693269;ILMN_1758400;ILMN_2391512;ILMN_1706176;ILMN_1728071;ILMN_1715742;ILMN_1703346;ILMN_2322100;ILMN_2413084;ILMN_1788786;ILMN_1708508;ILMN_1815306;ILMN_1778253;ILMN_1710280;ILMN_1779370;ILMN_1760431;ILMN_2382758
"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation ",0.3319200383741391,1.2067040859300573,0.8982142857142857,0.889539365674049,15,10,ILMN_1760509;ILMN_1679060;ILMN_1770635;ILMN_1695041;ILMN_2174189;ILMN_1671058;ILMN_1817615;ILMN_1705546;ILMN_1762712;ILMN_1655849,ILMN_1760509;ILMN_1679060;ILMN_1770635;ILMN_1695041;ILMN_2174189
Lipophagy ,0.38421495353539814,1.2089711654154986,0.8319604612850082,0.8895447519875866,8,8,ILMN_1801077;ILMN_1797531;ILMN_1716754;ILMN_2413084;ILMN_1668778;ILMN_1751984;ILMN_1786021;ILMN_1793522,ILMN_1801077;ILMN_1797531;ILMN_1716754;ILMN_2413084
"Glutamate binding, activation of AMPA receptors and synaptic plasticity ",0.2944978319561898,1.2080739388282649,0.8372827804107424,0.8897029108872032,32,30,ILMN_1716563;ILMN_1771800;ILMN_1683415;ILMN_1699598;ILMN_2359601;ILMN_1809957;ILMN_1690818;ILMN_2322100;ILMN_1815306;ILMN_1739812;ILMN_1684534;ILMN_1693827;ILMN_1701958;ILMN_1814208;ILMN_1666445;ILMN_1702149;ILMN_2106874;ILMN_1782043;ILMN_1769492;ILMN_1708159;ILMN_2203299;ILMN_1680687;ILMN_1803779;ILMN_1809291;ILMN_2315208;ILMN_2304289;ILMN_1768595;ILMN_1660372;ILMN_1681998;ILMN_1727080,ILMN_1716563;ILMN_1771800;ILMN_1683415;ILMN_1699598;ILMN_2359601;ILMN_1809957;ILMN_1690818;ILMN_2322100;ILMN_1815306
Urea cycle ,0.34820588378797107,1.209524412333316,0.8847517730496454,0.8897220103002133,10,9,ILMN_1708778;ILMN_2379393;ILMN_1800898;ILMN_1812281;ILMN_1749114;ILMN_1813670;ILMN_1758597;ILMN_2070013;ILMN_1709814,ILMN_1708778;ILMN_2379393;ILMN_1800898;ILMN_1812281;ILMN_1749114
Downregulation of TGF-beta receptor signaling ,0.2839590018749511,1.205481778183568,0.9108061749571184,0.8898772673589148,26,25,ILMN_2377980;ILMN_1731612;ILMN_1725121;ILMN_1771019;ILMN_1701855;ILMN_2405023;ILMN_2048326;ILMN_1675429;ILMN_2381994;ILMN_1782977;ILMN_1745927;ILMN_2331501;ILMN_1691410;ILMN_2203896;ILMN_2129668;ILMN_1751036;ILMN_2384241;ILMN_1779492;ILMN_1659936;ILMN_2191428;ILMN_1867588;ILMN_1682738;ILMN_1756126;ILMN_1734276;ILMN_1733627,ILMN_2377980;ILMN_1731612;ILMN_1725121;ILMN_1771019;ILMN_1701855;ILMN_2405023
Defective EXT2 causes exostoses 2 ,0.3369214049129884,1.203366776109614,0.8168316831683168,0.890289750946859,13,13,ILMN_1651642;ILMN_2129927;ILMN_1805216;ILMN_1761259;ILMN_1688886;ILMN_1753523;ILMN_1815308;ILMN_2234605;ILMN_1784553;ILMN_2051972;ILMN_1787548;ILMN_1663042;ILMN_1789502,ILMN_1651642;ILMN_2129927;ILMN_1805216;ILMN_1761259;ILMN_1688886;ILMN_1753523
Ion transport by P-type ATPases ,0.2783377472474257,1.1990099402391932,0.8137108792846498,0.8913846673922485,54,53,ILMN_2389810;ILMN_1775285;ILMN_1778358;ILMN_1683415;ILMN_1698804;ILMN_2359601;ILMN_1765044;ILMN_1768812;ILMN_2124155;ILMN_1655884;ILMN_2381938;ILMN_1786118;ILMN_1674217;ILMN_1651303;ILMN_1781045;ILMN_2134224;ILMN_1813399;ILMN_2209417;ILMN_1785413;ILMN_1813434;ILMN_1778242;ILMN_1693896;ILMN_2310909;ILMN_2415073;ILMN_1725597;ILMN_1741115;ILMN_1656159;ILMN_1666445;ILMN_1687765;ILMN_1771680;ILMN_1689098;ILMN_1682054;ILMN_1696132;ILMN_1709541;ILMN_1747271;ILMN_1778595;ILMN_2089073;ILMN_2301193;ILMN_1730811;ILMN_1731783;ILMN_2367753;ILMN_2345292;ILMN_1783956;ILMN_1777411;ILMN_1653372;ILMN_2315208;ILMN_1808115;ILMN_1710523;ILMN_1658684;ILMN_1791580;ILMN_1704164;ILMN_2407824;ILMN_1722056,ILMN_2389810;ILMN_1775285;ILMN_1778358;ILMN_1683415;ILMN_1698804;ILMN_2359601;ILMN_1765044;ILMN_1768812;ILMN_2124155;ILMN_1655884;ILMN_2381938;ILMN_1786118;ILMN_1674217;ILMN_1651303;ILMN_1781045;ILMN_2134224
Activation of kainate receptors upon glutamate binding ,0.296682850006809,1.1996547738416432,0.8560126582278481,0.8914660553608931,30,29,ILMN_1671237;ILMN_1788538;ILMN_1724066;ILMN_1804357;ILMN_2091100;ILMN_2129545;ILMN_1807925;ILMN_1693269;ILMN_1701854;ILMN_1658928;ILMN_1652003;ILMN_1778242;ILMN_1708432;ILMN_1714041;ILMN_1701958;ILMN_2396697;ILMN_2115336;ILMN_1730256;ILMN_1806147;ILMN_1811515;ILMN_1799073;ILMN_1773114;ILMN_1679595;ILMN_1760320;ILMN_1856009;ILMN_1782419;ILMN_1728107;ILMN_1768595;ILMN_1673380,ILMN_1671237;ILMN_1788538;ILMN_1724066;ILMN_1804357;ILMN_2091100;ILMN_2129545;ILMN_1807925;ILMN_1693269
Uptake and actions of bacterial toxins ,0.2875699131174847,1.2011162196628382,0.8666666666666667,0.8915115959295998,28,28,ILMN_1694240;ILMN_2324421;ILMN_1673711;ILMN_2373515;ILMN_1806306;ILMN_2121408;ILMN_1760160;ILMN_1657968;ILMN_1697729;ILMN_1680777;ILMN_1790228;ILMN_2144663;ILMN_1812926;ILMN_1722869;ILMN_1724352;ILMN_1778242;ILMN_1740555;ILMN_2111323;ILMN_1770857;ILMN_1702009;ILMN_1838187;ILMN_1660721;ILMN_2405756;ILMN_1670379;ILMN_1781104;ILMN_1738383;ILMN_2100689;ILMN_1713491,ILMN_1694240;ILMN_2324421;ILMN_1673711;ILMN_2373515;ILMN_1806306;ILMN_2121408;ILMN_1760160;ILMN_1657968;ILMN_1697729;ILMN_1680777;ILMN_1790228;ILMN_2144663;ILMN_1812926
Protein-protein interactions at synapses ,0.2556913867471764,1.2003233315341968,0.8580060422960725,0.8915268733521658,94,85,ILMN_1654773;ILMN_1811579;ILMN_1789040;ILMN_1908923;ILMN_1809417;ILMN_1794780;ILMN_1723626;ILMN_1804568;ILMN_1800164;ILMN_1663444;ILMN_1805448;ILMN_2321301;ILMN_1760160;ILMN_1726222;ILMN_2376289;ILMN_2322100;ILMN_1686884;ILMN_1758924;ILMN_1767413;ILMN_1754842;ILMN_1668924;ILMN_1795170;ILMN_1712784;ILMN_2363065;ILMN_1676215;ILMN_2210199;ILMN_2179029;ILMN_1800262;ILMN_1688614;ILMN_1748245;ILMN_1685472;ILMN_2297196;ILMN_1815610;ILMN_1684534;ILMN_1701958;ILMN_1691849;ILMN_2199768;ILMN_1745151;ILMN_2323427;ILMN_1673152;ILMN_1810657;ILMN_1671626;ILMN_2109197;ILMN_1747754;ILMN_1770857;ILMN_1656338;ILMN_1663096;ILMN_1803318;ILMN_2380779;ILMN_1860487;ILMN_1670547;ILMN_2128162;ILMN_1895745;ILMN_1731958;ILMN_1782043;ILMN_1740655;ILMN_1759700;ILMN_1806320;ILMN_1671542;ILMN_1700657;ILMN_2317580;ILMN_2203299;ILMN_2227790;ILMN_1838187;ILMN_1705253;ILMN_1811515;ILMN_1736969;ILMN_2096623;ILMN_2182656;ILMN_1806293;ILMN_2412281;ILMN_1837429;ILMN_1671486;ILMN_1764158;ILMN_2103919;ILMN_2160428;ILMN_1738684;ILMN_1813197;ILMN_1798081;ILMN_2380938;ILMN_1675656;ILMN_1768595;ILMN_1661439;ILMN_1728496;ILMN_2043306,ILMN_1654773;ILMN_1811579;ILMN_1789040;ILMN_1908923;ILMN_1809417;ILMN_1794780;ILMN_1723626;ILMN_1804568;ILMN_1800164;ILMN_1663444;ILMN_1805448;ILMN_2321301;ILMN_1760160;ILMN_1726222;ILMN_2376289;ILMN_2322100;ILMN_1686884;ILMN_1758924;ILMN_1767413;ILMN_1754842;ILMN_1668924;ILMN_1795170;ILMN_1712784;ILMN_2363065;ILMN_1676215;ILMN_2210199;ILMN_2179029;ILMN_1800262
Glycogen breakdown (glycogenolysis) ,0.3298107229461765,1.196619587230463,0.8576214405360134,0.8927698378362885,14,14,ILMN_1812503;ILMN_2230862;ILMN_1778360;ILMN_1716265;ILMN_2113102;ILMN_1778242;ILMN_1652412;ILMN_1765801;ILMN_1720849;ILMN_1684017;ILMN_1673543;ILMN_2371825;ILMN_1696187;ILMN_1669607,ILMN_1812503;ILMN_2230862;ILMN_1778360;ILMN_1716265;ILMN_2113102
MyD88 deficiency (TLR5) ,-0.89096758329601,-2.294516837740925,0.2300194931773879,0.8935640778193338,1,1,ILMN_1722981,ILMN_1722981
N-glycan trimming in the ER and Calnexin/Calreticulin cycle ,-0.3149114478376286,-2.2916380723516396,0.6572164948453608,0.8936740235275649,41,32,ILMN_2209748;ILMN_1736256;ILMN_1711909;ILMN_1777220;ILMN_1721659;ILMN_1727642;ILMN_2048326;ILMN_1728779;ILMN_1777794;ILMN_1739441;ILMN_1722662;ILMN_1755462;ILMN_1803143;ILMN_1782977;ILMN_2331501;ILMN_1761969;ILMN_1669753;ILMN_2044927;ILMN_2262275;ILMN_1815366;ILMN_1771957;ILMN_1812769;ILMN_2191428;ILMN_1691293;ILMN_1788387;ILMN_1779828;ILMN_1774063;ILMN_2361807;ILMN_1897741;ILMN_1666258;ILMN_1657495;ILMN_1692199,ILMN_2191428;ILMN_1691293;ILMN_1788387;ILMN_1779828;ILMN_1774063;ILMN_2361807;ILMN_1897741;ILMN_1666258;ILMN_1657495;ILMN_1692199
Nicotinate metabolism ,-0.3326681872012098,-2.3514553927928006,0.542713567839196,0.8946735757528818,32,30,ILMN_1700268;ILMN_1697220;ILMN_1691731;ILMN_1753111;ILMN_1770161;ILMN_1677511;ILMN_1776850;ILMN_1715508;ILMN_1758963;ILMN_2262044;ILMN_1667692;ILMN_1707881;ILMN_1731224;ILMN_1776464;ILMN_1698770;ILMN_1771832;ILMN_2295346;ILMN_1811221;ILMN_1777665;ILMN_1669802;ILMN_1806651;ILMN_1710752;ILMN_1674650;ILMN_1779034;ILMN_1692413;ILMN_1812080;ILMN_1729533;ILMN_1783546;ILMN_2153485;ILMN_1745988,ILMN_1692413;ILMN_1812080;ILMN_1729533;ILMN_1783546;ILMN_2153485;ILMN_1745988
RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known ,-0.3254579889035895,-2.295620859032968,0.5445783132530121,0.8947243989704772,48,36,ILMN_1723843;ILMN_1686237;ILMN_1692684;ILMN_2328280;ILMN_2403458;ILMN_1814173;ILMN_1775183;ILMN_2386354;ILMN_1800461;ILMN_2179873;ILMN_2399489;ILMN_1808047;ILMN_1765606;ILMN_1694603;ILMN_1750049;ILMN_1734496;ILMN_1651715;ILMN_1719828;ILMN_1788059;ILMN_1727173;ILMN_2385239;ILMN_1657855;ILMN_2251047;ILMN_1744665;ILMN_1669335;ILMN_1724145;ILMN_2182335;ILMN_1691930;ILMN_1901057;ILMN_2309180;ILMN_1747857;ILMN_1666399;ILMN_1721842;ILMN_1791702;ILMN_1749081;ILMN_1700915,ILMN_1669335;ILMN_1724145;ILMN_2182335;ILMN_1691930;ILMN_1901057;ILMN_2309180;ILMN_1747857;ILMN_1666399;ILMN_1721842;ILMN_1791702;ILMN_1749081;ILMN_1700915
mitochondrial fatty acid beta-oxidation of unsaturated fatty acids ,-0.5738194554525194,-2.352882821436844,0.44545454545454544,0.8957501817077795,5,5,ILMN_1720838;ILMN_1660890;ILMN_1778104;ILMN_2197846;ILMN_2049303,ILMN_1778104;ILMN_2197846;ILMN_2049303
Intracellular metabolism of fatty acids regulates insulin secretion ,-0.6796386305742377,-2.2829395237624217,0.4866666666666667,0.8962009636444723,2,2,ILMN_1796094;ILMN_1666096,ILMN_1666096
