Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Host Interactions of HIV factors ,-0.5861831542572564,-2.9172674199639683,0.0,0.008324568483980688,151,131,ILMN_1766411;ILMN_1784320;ILMN_1799725;ILMN_2232478;ILMN_1683026;ILMN_1727284;ILMN_1676924;ILMN_1671054;ILMN_1791771;ILMN_1781207;ILMN_2354191;ILMN_2148459;ILMN_2176955;ILMN_1725427;ILMN_2376108;ILMN_1803779;ILMN_1732767;ILMN_2279844;ILMN_2203950;ILMN_1767006;ILMN_1822333;ILMN_1754738;ILMN_1768610;ILMN_1776173;ILMN_1711766;ILMN_1699598;ILMN_1666049;ILMN_1797406;ILMN_1747556;ILMN_1697691;ILMN_1679319;ILMN_1681670;ILMN_1806017;ILMN_1747195;ILMN_1757384;ILMN_1779633;ILMN_2399627;ILMN_1716488;ILMN_1659103;ILMN_1721659;ILMN_2145050;ILMN_2096759;ILMN_2048326;ILMN_1704529;ILMN_1720926;ILMN_1691428;ILMN_1678775;ILMN_1782977;ILMN_2291010;ILMN_1689438;ILMN_2359789;ILMN_1712687;ILMN_2320574;ILMN_1666670;ILMN_1786612;ILMN_1709611;ILMN_1662130;ILMN_2058512;ILMN_1815306;ILMN_1701962;ILMN_2061405;ILMN_2387553;ILMN_2383435;ILMN_1682098;ILMN_2387505;ILMN_1704094;ILMN_1701374;ILMN_2403730;ILMN_1681998;ILMN_2331501;ILMN_2311497;ILMN_2395389;ILMN_2115154;ILMN_1734826;ILMN_1738681;ILMN_1755321;ILMN_2196569;ILMN_1715416;ILMN_1817255;ILMN_1666409;ILMN_1814156;ILMN_2378316;ILMN_1771903;ILMN_2191428;ILMN_1690259;ILMN_1721457;ILMN_1704404;ILMN_1759952;ILMN_1768784;ILMN_1725612;ILMN_1733256;ILMN_1780189;ILMN_2346573;ILMN_1652989;ILMN_1702837;ILMN_2179837;ILMN_1809010;ILMN_1732776;ILMN_1789176;ILMN_1705907;ILMN_1764794;ILMN_1703949;ILMN_1712806;ILMN_1809957;ILMN_1662198;ILMN_1705861;ILMN_1763540;ILMN_1784467;ILMN_1737396;ILMN_1725121;ILMN_1762674;ILMN_1744649;ILMN_1800952;ILMN_1676005;ILMN_2381138;ILMN_1712432;ILMN_1815924;ILMN_1673962;ILMN_1796430;ILMN_2311537;ILMN_1748651;ILMN_1669635;ILMN_1749930;ILMN_2066020;ILMN_1768293;ILMN_1730999;ILMN_1733927;ILMN_1751338;ILMN_2330948;ILMN_1737862;ILMN_2344130,ILMN_2403730;ILMN_1681998;ILMN_2331501;ILMN_2311497;ILMN_2395389;ILMN_2115154;ILMN_1734826;ILMN_1738681;ILMN_1755321;ILMN_2196569;ILMN_1715416;ILMN_1817255;ILMN_1666409;ILMN_1814156;ILMN_2378316;ILMN_1771903;ILMN_2191428;ILMN_1690259;ILMN_1721457;ILMN_1704404;ILMN_1759952;ILMN_1768784;ILMN_1725612;ILMN_1733256;ILMN_1780189;ILMN_2346573;ILMN_1652989;ILMN_1702837;ILMN_2179837;ILMN_1809010;ILMN_1732776;ILMN_1789176;ILMN_1705907;ILMN_1764794;ILMN_1703949;ILMN_1712806;ILMN_1809957;ILMN_1662198;ILMN_1705861;ILMN_1763540;ILMN_1784467;ILMN_1737396;ILMN_1725121;ILMN_1762674;ILMN_1744649;ILMN_1800952;ILMN_1676005;ILMN_2381138;ILMN_1712432;ILMN_1815924;ILMN_1673962;ILMN_1796430;ILMN_2311537;ILMN_1748651;ILMN_1669635;ILMN_1749930;ILMN_2066020;ILMN_1768293;ILMN_1730999;ILMN_1733927;ILMN_1751338;ILMN_2330948;ILMN_1737862;ILMN_2344130
DNA replication initiation ,-0.837242529083825,-2.913209928016003,0.007194244604316547,0.00865479144066381,7,7,ILMN_1660063;ILMN_1775975;ILMN_1785198;ILMN_1694502;ILMN_2191436;ILMN_1774336;ILMN_1728199,ILMN_1785198;ILMN_1694502;ILMN_2191436;ILMN_1774336;ILMN_1728199
Integration of provirus ,-0.8211527596148693,-2.9110491898411786,0.010657193605683837,0.008805425305059077,8,8,ILMN_1679319;ILMN_1704529;ILMN_2379695;ILMN_1680714;ILMN_1743097;ILMN_2179837;ILMN_1676005;ILMN_2311537,ILMN_1743097;ILMN_2179837;ILMN_1676005;ILMN_2311537
Cellular response to hypoxia ,-0.6115554111640771,-2.9044949648991247,0.0,0.009298962434663594,92,75,ILMN_1704753;ILMN_1683026;ILMN_2376108;ILMN_1732767;ILMN_1801223;ILMN_1767006;ILMN_1661799;ILMN_1776173;ILMN_2287061;ILMN_1744665;ILMN_1797406;ILMN_1663092;ILMN_1697691;ILMN_1806017;ILMN_1747195;ILMN_1779633;ILMN_1659103;ILMN_1721659;ILMN_2096759;ILMN_2320853;ILMN_2048326;ILMN_1720926;ILMN_1691428;ILMN_1782977;ILMN_2291010;ILMN_1699503;ILMN_2379788;ILMN_1666670;ILMN_1786612;ILMN_2354391;ILMN_1787988;ILMN_2376625;ILMN_1665671;ILMN_1764747;ILMN_1667626;ILMN_1709611;ILMN_2058512;ILMN_1701962;ILMN_2387553;ILMN_2383435;ILMN_1661372;ILMN_1682098;ILMN_1704094;ILMN_1762582;ILMN_2331501;ILMN_2395389;ILMN_1669252;ILMN_1666409;ILMN_1814156;ILMN_2191428;ILMN_1704404;ILMN_1759952;ILMN_1681812;ILMN_1768784;ILMN_1733256;ILMN_1780189;ILMN_2346573;ILMN_1702837;ILMN_1809010;ILMN_1803882;ILMN_1789176;ILMN_1749892;ILMN_1725139;ILMN_1764794;ILMN_1763540;ILMN_1737396;ILMN_1744649;ILMN_1800952;ILMN_1712432;ILMN_1796430;ILMN_1748651;ILMN_2066020;ILMN_1733927;ILMN_1737862;ILMN_2344130,ILMN_1669252;ILMN_1666409;ILMN_1814156;ILMN_2191428;ILMN_1704404;ILMN_1759952;ILMN_1681812;ILMN_1768784;ILMN_1733256;ILMN_1780189;ILMN_2346573;ILMN_1702837;ILMN_1809010;ILMN_1803882;ILMN_1789176;ILMN_1749892;ILMN_1725139;ILMN_1764794;ILMN_1763540;ILMN_1737396;ILMN_1744649;ILMN_1800952;ILMN_1712432;ILMN_1796430;ILMN_1748651;ILMN_2066020;ILMN_1733927;ILMN_1737862;ILMN_2344130
Initiation of Nuclear Envelope Reformation ,-0.714843670218498,-2.9038060219840935,0.014678899082568808,0.009320574760257449,12,12,ILMN_1788961;ILMN_1727361;ILMN_1810467;ILMN_1667873;ILMN_1801421;ILMN_1722858;ILMN_1696749;ILMN_1680860;ILMN_2179837;ILMN_1805828;ILMN_1677747;ILMN_2126706,ILMN_1801421;ILMN_1722858;ILMN_1696749;ILMN_1680860;ILMN_2179837;ILMN_1805828;ILMN_1677747;ILMN_2126706
Asymmetric localization of PCP proteins ,-0.5964928964424868,-2.9013702238553494,0.0,0.009501866471083458,82,64,ILMN_1743367;ILMN_1683026;ILMN_1741356;ILMN_2222065;ILMN_2376108;ILMN_1732767;ILMN_1767006;ILMN_2323848;ILMN_1729368;ILMN_1776173;ILMN_1653711;ILMN_2108823;ILMN_1797406;ILMN_1697691;ILMN_1806017;ILMN_1747195;ILMN_1779633;ILMN_1659103;ILMN_1721659;ILMN_2096759;ILMN_2048326;ILMN_1720926;ILMN_1691428;ILMN_1800317;ILMN_1782977;ILMN_2291010;ILMN_1798971;ILMN_1703408;ILMN_1786612;ILMN_1709611;ILMN_2058512;ILMN_1701962;ILMN_2387553;ILMN_2383435;ILMN_1682098;ILMN_1675429;ILMN_1704094;ILMN_2331501;ILMN_2395389;ILMN_1666409;ILMN_1814156;ILMN_1779492;ILMN_1695181;ILMN_2191428;ILMN_1704404;ILMN_1759952;ILMN_1768784;ILMN_1733256;ILMN_1780189;ILMN_2346573;ILMN_1702837;ILMN_1809010;ILMN_1789176;ILMN_1764794;ILMN_1763540;ILMN_1737396;ILMN_1744649;ILMN_1715647;ILMN_1800952;ILMN_1712432;ILMN_1796430;ILMN_1748651;ILMN_1737862;ILMN_2344130,ILMN_1666409;ILMN_1814156;ILMN_1779492;ILMN_1695181;ILMN_2191428;ILMN_1704404;ILMN_1759952;ILMN_1768784;ILMN_1733256;ILMN_1780189;ILMN_2346573;ILMN_1702837;ILMN_1809010;ILMN_1789176;ILMN_1764794;ILMN_1763540;ILMN_1737396;ILMN_1744649;ILMN_1715647;ILMN_1800952;ILMN_1712432;ILMN_1796430;ILMN_1748651;ILMN_1737862;ILMN_2344130
Global Genome Nucleotide Excision Repair (GG-NER) ,-0.6139228377519725,-2.898131383138971,0.0,0.0097506353397745,102,83,ILMN_1790807;ILMN_1780598;ILMN_1753582;ILMN_1742250;ILMN_1795495;ILMN_2277676;ILMN_1722662;ILMN_2373779;ILMN_1726755;ILMN_1689162;ILMN_1730294;ILMN_1793651;ILMN_1660817;ILMN_1660063;ILMN_1703474;ILMN_1787591;ILMN_1815859;ILMN_1691535;ILMN_1757978;ILMN_2048326;ILMN_1709451;ILMN_1655827;ILMN_1662772;ILMN_1748105;ILMN_1770732;ILMN_1782977;ILMN_1803772;ILMN_2217935;ILMN_1699709;ILMN_1718990;ILMN_1726693;ILMN_1666670;ILMN_1691485;ILMN_1769960;ILMN_1739497;ILMN_2379835;ILMN_1725666;ILMN_1795719;ILMN_1784227;ILMN_1799387;ILMN_1751743;ILMN_1764431;ILMN_1784785;ILMN_2380453;ILMN_2181540;ILMN_2331501;ILMN_1758412;ILMN_1760209;ILMN_1738150;ILMN_1785198;ILMN_1725529;ILMN_1779040;ILMN_2191428;ILMN_2083243;ILMN_1695645;ILMN_1751571;ILMN_1740216;ILMN_1778917;ILMN_1725642;ILMN_1716895;ILMN_1751773;ILMN_2038777;ILMN_1695792;ILMN_1652594;ILMN_1770515;ILMN_1724406;ILMN_1694177;ILMN_1732336;ILMN_1746252;ILMN_2192394;ILMN_1800308;ILMN_1736002;ILMN_1652580;ILMN_2328280;ILMN_1786016;ILMN_1814966;ILMN_1774336;ILMN_1784860;ILMN_2354237;ILMN_1706779;ILMN_1693108;ILMN_1728199;ILMN_1724489,ILMN_2181540;ILMN_2331501;ILMN_1758412;ILMN_1760209;ILMN_1738150;ILMN_1785198;ILMN_1725529;ILMN_1779040;ILMN_2191428;ILMN_2083243;ILMN_1695645;ILMN_1751571;ILMN_1740216;ILMN_1778917;ILMN_1725642;ILMN_1716895;ILMN_1751773;ILMN_2038777;ILMN_1695792;ILMN_1652594;ILMN_1770515;ILMN_1724406;ILMN_1694177;ILMN_1732336;ILMN_1746252;ILMN_2192394;ILMN_1800308;ILMN_1736002;ILMN_1652580;ILMN_2328280;ILMN_1786016;ILMN_1814966;ILMN_1774336;ILMN_1784860;ILMN_2354237;ILMN_1706779;ILMN_1693108;ILMN_1728199;ILMN_1724489
HDMs demethylate histones ,-0.6238627387946956,-2.893884018833607,0.001564945226917058,0.010069307772403752,49,43,ILMN_1721626;ILMN_1651464;ILMN_1720476;ILMN_1685690;ILMN_1654488;ILMN_1739587;ILMN_1782329;ILMN_1669468;ILMN_1670033;ILMN_2397521;ILMN_2053992;ILMN_2244257;ILMN_1706539;ILMN_1661770;ILMN_1720531;ILMN_1723111;ILMN_2230530;ILMN_2119320;ILMN_1776845;ILMN_1736650;ILMN_1713436;ILMN_1689624;ILMN_1676580;ILMN_1881081;ILMN_1726815;ILMN_2224990;ILMN_1751120;ILMN_1721127;ILMN_2165369;ILMN_1722532;ILMN_1681542;ILMN_1707257;ILMN_1781537;ILMN_1788489;ILMN_2207865;ILMN_1749368;ILMN_1798224;ILMN_1666179;ILMN_2075334;ILMN_2412024;ILMN_2115340;ILMN_1664706;ILMN_1755727,ILMN_1689624;ILMN_1676580;ILMN_1881081;ILMN_1726815;ILMN_2224990;ILMN_1751120;ILMN_1721127;ILMN_2165369;ILMN_1722532;ILMN_1681542;ILMN_1707257;ILMN_1781537;ILMN_1788489;ILMN_2207865;ILMN_1749368;ILMN_1798224;ILMN_1666179;ILMN_2075334;ILMN_2412024;ILMN_2115340;ILMN_1664706;ILMN_1755727
Cellular response to heat stress ,-0.5887943130642985,-2.890431356983869,0.0,0.010373418617445226,116,98,ILMN_1676897;ILMN_1671046;ILMN_1773865;ILMN_1729216;ILMN_1675857;ILMN_1753582;ILMN_2081087;ILMN_2315208;ILMN_1667030;ILMN_1781419;ILMN_2038774;ILMN_1706677;ILMN_1683415;ILMN_1713630;ILMN_1765204;ILMN_1796775;ILMN_1666445;ILMN_1744665;ILMN_1666049;ILMN_1699695;ILMN_2413084;ILMN_1686362;ILMN_2359601;ILMN_1751028;ILMN_1791280;ILMN_1654479;ILMN_2145050;ILMN_2277201;ILMN_2402416;ILMN_1804789;ILMN_2177965;ILMN_2231985;ILMN_2320574;ILMN_1739083;ILMN_1659766;ILMN_2174296;ILMN_2153916;ILMN_1795719;ILMN_2361695;ILMN_1662130;ILMN_1777220;ILMN_2061405;ILMN_1793514;ILMN_1654566;ILMN_1768031;ILMN_1701374;ILMN_1769031;ILMN_1727996;ILMN_1798546;ILMN_1656144;ILMN_1667260;ILMN_2115154;ILMN_1734826;ILMN_1738681;ILMN_1755321;ILMN_1733970;ILMN_2196569;ILMN_1715416;ILMN_1663616;ILMN_1719749;ILMN_2378316;ILMN_1771903;ILMN_1732468;ILMN_1804479;ILMN_2191428;ILMN_1690259;ILMN_1658383;ILMN_1809583;ILMN_1726906;ILMN_1725612;ILMN_1807535;ILMN_1652989;ILMN_1716895;ILMN_1779376;ILMN_1732776;ILMN_1705907;ILMN_1789074;ILMN_1674236;ILMN_1712888;ILMN_1784467;ILMN_1660436;ILMN_1762674;ILMN_2381138;ILMN_2395043;ILMN_1679209;ILMN_1775304;ILMN_1815924;ILMN_1673711;ILMN_1673962;ILMN_1679867;ILMN_1669635;ILMN_2373515;ILMN_1797318;ILMN_1749930;ILMN_1789240;ILMN_1768293;ILMN_1730999;ILMN_1751338,ILMN_1768031;ILMN_1701374;ILMN_1769031;ILMN_1727996;ILMN_1798546;ILMN_1656144;ILMN_1667260;ILMN_2115154;ILMN_1734826;ILMN_1738681;ILMN_1755321;ILMN_1733970;ILMN_2196569;ILMN_1715416;ILMN_1663616;ILMN_1719749;ILMN_2378316;ILMN_1771903;ILMN_1732468;ILMN_1804479;ILMN_2191428;ILMN_1690259;ILMN_1658383;ILMN_1809583;ILMN_1726906;ILMN_1725612;ILMN_1807535;ILMN_1652989;ILMN_1716895;ILMN_1779376;ILMN_1732776;ILMN_1705907;ILMN_1789074;ILMN_1674236;ILMN_1712888;ILMN_1784467;ILMN_1660436;ILMN_1762674;ILMN_2381138;ILMN_2395043;ILMN_1679209;ILMN_1775304;ILMN_1815924;ILMN_1673711;ILMN_1673962;ILMN_1679867;ILMN_1669635;ILMN_2373515;ILMN_1797318;ILMN_1749930;ILMN_1789240;ILMN_1768293;ILMN_1730999;ILMN_1751338
tRNA processing in the mitochondrion ,-0.9058792188369293,-2.8852795017574073,0.005649717514124294,0.01083315593667568,6,4,ILMN_1655924;ILMN_1672565;ILMN_1701512;ILMN_1691926,ILMN_1655924;ILMN_1672565;ILMN_1701512;ILMN_1691926
HIV Transcription Initiation ,-0.5999145709133253,-2.883157616381463,0.0016155088852988692,0.010966448621939044,56,43,ILMN_1742250;ILMN_1782385;ILMN_1653367;ILMN_1737857;ILMN_1753719;ILMN_1664931;ILMN_1745798;ILMN_1759460;ILMN_1815859;ILMN_1732300;ILMN_1748616;ILMN_1662772;ILMN_2343332;ILMN_1678707;ILMN_1771949;ILMN_1721093;ILMN_1726693;ILMN_1691485;ILMN_1748438;ILMN_1739497;ILMN_1664439;ILMN_1725666;ILMN_1799939;ILMN_1670037;ILMN_1690545;ILMN_1745885;ILMN_1697117;ILMN_1755638;ILMN_1725247;ILMN_1668351;ILMN_2088172;ILMN_2061318;ILMN_2083243;ILMN_1740216;ILMN_1778917;ILMN_1659026;ILMN_1720542;ILMN_1684802;ILMN_1800308;ILMN_1792672;ILMN_1694888;ILMN_1737535;ILMN_1689445,ILMN_1690545;ILMN_1745885;ILMN_1697117;ILMN_1755638;ILMN_1725247;ILMN_1668351;ILMN_2088172;ILMN_2061318;ILMN_2083243;ILMN_1740216;ILMN_1778917;ILMN_1659026;ILMN_1720542;ILMN_1684802;ILMN_1800308;ILMN_1792672;ILMN_1694888;ILMN_1737535;ILMN_1689445
Formation of TC-NER Pre-Incision Complex ,-0.5774577679501539,-2.883170699951458,0.0,0.011000167505686555,60,52,ILMN_1742250;ILMN_1782385;ILMN_2373779;ILMN_1726755;ILMN_1664102;ILMN_1744665;ILMN_1787591;ILMN_1815859;ILMN_1691535;ILMN_1771057;ILMN_1732300;ILMN_2326737;ILMN_2048326;ILMN_1655827;ILMN_1662772;ILMN_1748105;ILMN_1770732;ILMN_1782977;ILMN_1726693;ILMN_1666670;ILMN_1691485;ILMN_1748438;ILMN_1769960;ILMN_1739497;ILMN_1792107;ILMN_1795922;ILMN_1725666;ILMN_2177460;ILMN_1670037;ILMN_1764431;ILMN_1784785;ILMN_2357770;ILMN_1745885;ILMN_2331501;ILMN_1728490;ILMN_1758412;ILMN_1652123;ILMN_1786882;ILMN_2191428;ILMN_2088172;ILMN_2083243;ILMN_1740216;ILMN_1778917;ILMN_1659026;ILMN_1720542;ILMN_1695792;ILMN_1769545;ILMN_1800308;ILMN_1736002;ILMN_1792672;ILMN_1729319;ILMN_1689445,ILMN_1764431;ILMN_1784785;ILMN_2357770;ILMN_1745885;ILMN_2331501;ILMN_1728490;ILMN_1758412;ILMN_1652123;ILMN_1786882;ILMN_2191428;ILMN_2088172;ILMN_2083243;ILMN_1740216;ILMN_1778917;ILMN_1659026;ILMN_1720542;ILMN_1695792;ILMN_1769545;ILMN_1800308;ILMN_1736002;ILMN_1792672;ILMN_1729319;ILMN_1689445
DNA Damage/Telomere Stress Induced Senescence ,-0.5936889177735389,-2.8819699796171094,0.0,0.01104926255767272,81,74,ILMN_1657983;ILMN_1716480;ILMN_1784602;ILMN_1768488;ILMN_1658702;ILMN_1814044;ILMN_1696591;ILMN_2290089;ILMN_1713630;ILMN_1673023;ILMN_1714737;ILMN_1775925;ILMN_1692831;ILMN_2196347;ILMN_1708789;ILMN_1782329;ILMN_1742123;ILMN_1692041;ILMN_1746435;ILMN_2108779;ILMN_1706784;ILMN_1670033;ILMN_1742143;ILMN_2053992;ILMN_1749789;ILMN_1652998;ILMN_1813664;ILMN_1792689;ILMN_1707173;ILMN_1755318;ILMN_2157099;ILMN_1750180;ILMN_1759789;ILMN_1680937;ILMN_1723111;ILMN_2119320;ILMN_1756849;ILMN_1687947;ILMN_2344662;ILMN_1713436;ILMN_1653251;ILMN_1676580;ILMN_2224990;ILMN_1751120;ILMN_1732071;ILMN_2165369;ILMN_1681542;ILMN_1716195;ILMN_1753524;ILMN_1779356;ILMN_1758623;ILMN_1757406;ILMN_1688666;ILMN_1779373;ILMN_1808907;ILMN_1813314;ILMN_1694847;ILMN_1736820;ILMN_1708728;ILMN_2075334;ILMN_2144426;ILMN_1768973;ILMN_1764986;ILMN_1757467;ILMN_2358041;ILMN_1707858;ILMN_2115340;ILMN_1785756;ILMN_2126706;ILMN_1795852;ILMN_2311537;ILMN_1665559;ILMN_1786125;ILMN_2412384,ILMN_2224990;ILMN_1751120;ILMN_1732071;ILMN_2165369;ILMN_1681542;ILMN_1716195;ILMN_1753524;ILMN_1779356;ILMN_1758623;ILMN_1757406;ILMN_1688666;ILMN_1779373;ILMN_1808907;ILMN_1813314;ILMN_1694847;ILMN_1736820;ILMN_1708728;ILMN_2075334;ILMN_2144426;ILMN_1768973;ILMN_1764986;ILMN_1757467;ILMN_2358041;ILMN_1707858;ILMN_2115340;ILMN_1785756;ILMN_2126706;ILMN_1795852;ILMN_2311537;ILMN_1665559;ILMN_1786125;ILMN_2412384
Defective CFTR causes cystic fibrosis ,-0.6257027803752471,-2.881173832018443,0.0,0.011101020544824093,85,61,ILMN_1683026;ILMN_2361807;ILMN_2376108;ILMN_1732767;ILMN_1767006;ILMN_1724376;ILMN_1776173;ILMN_1797406;ILMN_1697691;ILMN_1806017;ILMN_1747195;ILMN_1651415;ILMN_1779633;ILMN_1730731;ILMN_2378664;ILMN_1659103;ILMN_1721659;ILMN_2096759;ILMN_2048326;ILMN_1720926;ILMN_1691428;ILMN_1782977;ILMN_2291010;ILMN_1691293;ILMN_1786612;ILMN_1761969;ILMN_1709611;ILMN_1726496;ILMN_2058512;ILMN_1777220;ILMN_1701962;ILMN_2387553;ILMN_2383435;ILMN_1682098;ILMN_1704094;ILMN_2331501;ILMN_2395389;ILMN_2044927;ILMN_1666409;ILMN_1814156;ILMN_2191428;ILMN_1704404;ILMN_1759952;ILMN_1768784;ILMN_1733256;ILMN_1780189;ILMN_2346573;ILMN_1702837;ILMN_1809010;ILMN_1789176;ILMN_1764794;ILMN_1763540;ILMN_1737396;ILMN_1744649;ILMN_1800952;ILMN_2209748;ILMN_1712432;ILMN_1796430;ILMN_1748651;ILMN_1737862;ILMN_2344130,ILMN_2331501;ILMN_2395389;ILMN_2044927;ILMN_1666409;ILMN_1814156;ILMN_2191428;ILMN_1704404;ILMN_1759952;ILMN_1768784;ILMN_1733256;ILMN_1780189;ILMN_2346573;ILMN_1702837;ILMN_1809010;ILMN_1789176;ILMN_1764794;ILMN_1763540;ILMN_1737396;ILMN_1744649;ILMN_1800952;ILMN_2209748;ILMN_1712432;ILMN_1796430;ILMN_1748651;ILMN_1737862;ILMN_2344130
APC/C:Cdc20 mediated degradation of Cyclin B ,-0.6668502678239588,-2.8806799953576423,0.005025125628140704,0.011115950150662654,22,22,ILMN_1738955;ILMN_2210837;ILMN_1802973;ILMN_1659553;ILMN_2339796;ILMN_1806778;ILMN_1849514;ILMN_2048326;ILMN_1723177;ILMN_1782977;ILMN_1813243;ILMN_1787988;ILMN_1726104;ILMN_2331501;ILMN_2191428;ILMN_1799688;ILMN_2199284;ILMN_1722102;ILMN_1663390;ILMN_1747911;ILMN_1712803;ILMN_2301083,ILMN_2191428;ILMN_1799688;ILMN_2199284;ILMN_1722102;ILMN_1663390;ILMN_1747911;ILMN_1712803;ILMN_2301083
RNA Polymerase II Promoter Escape ,-0.5999145709133253,-2.8705850859504136,0.0,0.012012388064549608,56,43,ILMN_1742250;ILMN_1782385;ILMN_1653367;ILMN_1737857;ILMN_1753719;ILMN_1664931;ILMN_1745798;ILMN_1759460;ILMN_1815859;ILMN_1732300;ILMN_1748616;ILMN_1662772;ILMN_2343332;ILMN_1678707;ILMN_1771949;ILMN_1721093;ILMN_1726693;ILMN_1691485;ILMN_1748438;ILMN_1739497;ILMN_1664439;ILMN_1725666;ILMN_1799939;ILMN_1670037;ILMN_1690545;ILMN_1745885;ILMN_1697117;ILMN_1755638;ILMN_1725247;ILMN_1668351;ILMN_2088172;ILMN_2061318;ILMN_2083243;ILMN_1740216;ILMN_1778917;ILMN_1659026;ILMN_1720542;ILMN_1684802;ILMN_1800308;ILMN_1792672;ILMN_1694888;ILMN_1737535;ILMN_1689445,ILMN_1690545;ILMN_1745885;ILMN_1697117;ILMN_1755638;ILMN_1725247;ILMN_1668351;ILMN_2088172;ILMN_2061318;ILMN_2083243;ILMN_1740216;ILMN_1778917;ILMN_1659026;ILMN_1720542;ILMN_1684802;ILMN_1800308;ILMN_1792672;ILMN_1694888;ILMN_1737535;ILMN_1689445
G2/M DNA replication checkpoint ,-0.9358391913407974,-2.8708740444368535,0.0,0.012033850310336627,4,4,ILMN_1778561;ILMN_1801939;ILMN_1747911;ILMN_1712803,ILMN_1801939;ILMN_1747911;ILMN_1712803
Complex I biogenesis ,-0.6289354075190455,-2.8685983805843422,0.0,0.012126541823433737,62,44,ILMN_2145518;ILMN_1812312;ILMN_1661170;ILMN_1754421;ILMN_1682857;ILMN_2233604;ILMN_1737738;ILMN_2048811;ILMN_1702120;ILMN_1807397;ILMN_1669966;ILMN_1759973;ILMN_2369924;ILMN_2193175;ILMN_1870931;ILMN_2175712;ILMN_1784641;ILMN_1724367;ILMN_1733603;ILMN_2119937;ILMN_2117330;ILMN_1659524;ILMN_1813604;ILMN_1776104;ILMN_1721719;ILMN_2225698;ILMN_1775579;ILMN_1767139;ILMN_1728810;ILMN_1694274;ILMN_2086417;ILMN_1756355;ILMN_1759729;ILMN_1675239;ILMN_1784286;ILMN_2387731;ILMN_1794132;ILMN_1813344;ILMN_1760741;ILMN_1749709;ILMN_1811754;ILMN_2179018;ILMN_1727618;ILMN_1789342,ILMN_1724367;ILMN_1733603;ILMN_2119937;ILMN_2117330;ILMN_1659524;ILMN_1813604;ILMN_1776104;ILMN_1721719;ILMN_2225698;ILMN_1775579;ILMN_1767139;ILMN_1728810;ILMN_1694274;ILMN_2086417;ILMN_1756355;ILMN_1759729;ILMN_1675239;ILMN_1784286;ILMN_2387731;ILMN_1794132;ILMN_1813344;ILMN_1760741;ILMN_1749709;ILMN_1811754;ILMN_2179018;ILMN_1727618;ILMN_1789342
Regulation of TP53 Expression and Degradation ,-0.6639222492168871,-2.865980183352072,0.0,0.012353976956693984,41,36,ILMN_1779841;ILMN_1712659;ILMN_1853711;ILMN_1713630;ILMN_1748661;ILMN_2298159;ILMN_2380754;ILMN_1653940;ILMN_2325610;ILMN_1705828;ILMN_2409754;ILMN_2048326;ILMN_1782977;ILMN_1814208;ILMN_2157099;ILMN_1810467;ILMN_1753819;ILMN_1769031;ILMN_2331501;ILMN_1789283;ILMN_1691526;ILMN_1743347;ILMN_2398664;ILMN_1779356;ILMN_2191428;ILMN_1722858;ILMN_1708077;ILMN_1810554;ILMN_1717714;ILMN_1746020;ILMN_2395236;ILMN_1729319;ILMN_1789240;ILMN_1665559;ILMN_1747911;ILMN_1786125,ILMN_1769031;ILMN_2331501;ILMN_1789283;ILMN_1691526;ILMN_1743347;ILMN_2398664;ILMN_1779356;ILMN_2191428;ILMN_1722858;ILMN_1708077;ILMN_1810554;ILMN_1717714;ILMN_1746020;ILMN_2395236;ILMN_1729319;ILMN_1789240;ILMN_1665559;ILMN_1747911;ILMN_1786125
Sulfide oxidation to sulfate ,-0.9168485973698126,-2.8638079600074673,0.0,0.012508147657931908,5,5,ILMN_1803745;ILMN_1691572;ILMN_1667199;ILMN_1777982;ILMN_1804090,ILMN_1777982;ILMN_1804090
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening ,-0.5999145709133253,-2.856393006476857,0.0032414910858995136,0.013293339680000356,56,43,ILMN_1742250;ILMN_1782385;ILMN_1653367;ILMN_1737857;ILMN_1753719;ILMN_1664931;ILMN_1745798;ILMN_1759460;ILMN_1815859;ILMN_1732300;ILMN_1748616;ILMN_1662772;ILMN_2343332;ILMN_1678707;ILMN_1771949;ILMN_1721093;ILMN_1726693;ILMN_1691485;ILMN_1748438;ILMN_1739497;ILMN_1664439;ILMN_1725666;ILMN_1799939;ILMN_1670037;ILMN_1690545;ILMN_1745885;ILMN_1697117;ILMN_1755638;ILMN_1725247;ILMN_1668351;ILMN_2088172;ILMN_2061318;ILMN_2083243;ILMN_1740216;ILMN_1778917;ILMN_1659026;ILMN_1720542;ILMN_1684802;ILMN_1800308;ILMN_1792672;ILMN_1694888;ILMN_1737535;ILMN_1689445,ILMN_1690545;ILMN_1745885;ILMN_1697117;ILMN_1755638;ILMN_1725247;ILMN_1668351;ILMN_2088172;ILMN_2061318;ILMN_2083243;ILMN_1740216;ILMN_1778917;ILMN_1659026;ILMN_1720542;ILMN_1684802;ILMN_1800308;ILMN_1792672;ILMN_1694888;ILMN_1737535;ILMN_1689445
